Assuming rdf:type as type relation
Loading files... 
  Starting train.txt
  Finished train.txt, still running: 0
Loaded 4192002 facts in 26.74 s using 3990 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 16 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  GENE_PTMOD_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.01587757	0.143325551	0.143325551	11234	78381	78381	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.071642694	0.15013165	0.15013165	50690	337637	337637	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_GENE  ?b	0.088081364	0.163242266	0.16324868	62321	381770	381755	?a
?h  GENE_ACTIVATION_GENE  ?b  ?a  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_GENE  ?b	0.026986498	0.266866064	0.266866064	19094	71549	71549	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.073779679	0.150776527	0.150778269	52202	346221	346217	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.07358181	0.149844577	0.149846303	52062	347440	347436	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_GENE  ?h   => ?a  GENE_GENE  ?b	0.147087298	0.108329629	0.108331885	104070	960679	960659	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_BINDING_GENE  ?b   => ?a  GENE_GENE  ?b	0.088081364	0.163242266	0.16324868	62321	381770	381755	?a
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.820820932	0.114971724	0.114971724	258685	2249988	2249988	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_GENE  ?b	0.063696842	0.154535635	0.154535635	45068	291635	291635	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_GENE  ?b   => ?a  GENE_GENE  ?b	0.147221567	0.108346751	0.108349231	104165	961404	961382	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_BINDING_GENE  ?g   => ?a  GENE_GENE  ?b	0.103440234	0.17971359	0.179714031	73188	407248	407247	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_GENE  ?b	0.08167889	0.178194589	0.17820393	57791	324314	324297	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_GENE  ?b	0.09326129	0.187914532	0.187914532	65986	351149	351149	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_BINDING_GENE  ?a   => ?a  GENE_GENE  ?b	0.103440234	0.17971359	0.179714031	73188	407248	407247	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.092738351	0.193135359	0.193135359	65616	339741	339741	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_ACTIVATION_GENE  ?b   => ?a  GENE_GENE  ?b	0.087499064	0.214837975	0.214837975	61909	288166	288166	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_GENE  ?b	0.103469915	0.179765155	0.179765155	73209	407248	407248	?a
?b  GENE_BINDING_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_GENE  ?b	0.055461254	0.288774579	0.288774579	39241	135888	135888	?a
?b  GENE_BINDING_GENE  ?h  ?h  GENE_PTMOD_GENE  ?a   => ?a  GENE_GENE  ?b	0.021163498	0.148275043	0.148275043	14974	100988	100988	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_GENE  ?b	0.08859017	0.208693886	0.208693886	62681	300349	300349	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_GENE  ?g   => ?a  GENE_GENE  ?b	0.196793392	0.118567674	0.118567674	139239	1174342	1174342	?a
?a  GENE_BINDING_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.055390586	0.288406629	0.288406629	39191	135888	135888	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_GENE  ?a   => ?a  GENE_GENE  ?b	0.197672496	0.118979199	0.118981729	139861	1175508	1175483	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.080439382	0.736569646	0.736569646	56914	77269	77269	?a
?b  GENE_BINDING_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_GENE  ?b	0.490915695	0.151394575	0.151394575	347342	2294283	2294283	?a
?a  GENE_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.151853113	0.256936241	0.256936241	107442	418166	418166	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.05628241	0.323267254	0.323267254	39822	123186	123186	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_GENE  ?b	0.616121514	0.128958913	0.129165401	435930	3380379	3374975	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.055390586	0.288406629	0.288406629	39191	135888	135888	?a
?a  GENE_CATALYSIS_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.056538226	0.290801899	0.290816697	40003	137561	137554	?a
?g  GENE_INHIBITION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.05717282	0.302115074	0.302115074	40452	133896	133896	?a
?g  GENE_INHIBITION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_GENE  ?b	0.056676734	0.301531683	0.301531683	40101	132991	132991	?a
?b  GENE_BINDING_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.543161578	0.132915171	0.132915171	384308	2891378	2891378	?a
?a  GENE_BINDING_GENE  ?g  ?g  GENE_PTMOD_GENE  ?b   => ?a  GENE_GENE  ?b	0.021181871	0.148403771	0.148403771	14987	100988	100988	?a
?b  GENE_BINDING_GENE  ?h  ?a  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.494709126	0.134435056	0.134437121	350026	2603681	2603641	?a
?g  GENE_PTMOD_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_GENE  ?b	0.015895944	0.143978186	0.143978186	11247	78116	78116	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_GENE  ?b	0.616121514	0.128958913	0.129165401	435930	3380379	3374975	?a
?b  GENE_BINDING_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.543264753	0.134999795	0.134999795	384381	2847271	2847271	?a
?a  GENE_CATALYSIS_GENE  ?g  ?g  GENE_PTMOD_GENE  ?b   => ?a  GENE_GENE  ?b	0.020075218	0.146478292	0.146478292	14204	96970	96970	?a
?g  GENE_PTMOD_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.015914317	0.143657264	0.143657264	11260	78381	78381	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_PTMOD_GENE  ?b   => ?a  GENE_GENE  ?b	0.021181871	0.148403771	0.148403771	14987	100988	100988	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_PTMOD_GENE  ?b   => ?a  GENE_GENE  ?b	0.018578481	0.132158369	0.132158369	13145	99464	99464	?a
?g  GENE_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_GENE  ?b	0.151814953	0.256978602	0.256984136	107415	417992	417983	?a
?b  GENE_CATALYSIS_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_GENE  ?b	0.0565778	0.291005445	0.291005445	40031	137561	137561	?a
?b  GENE_CATALYSIS_GENE  ?h  ?h  GENE_PTMOD_GENE  ?a   => ?a  GENE_GENE  ?b	0.020024338	0.146107043	0.146107043	14168	96970	96970	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.081690197	0.178219257	0.178219257	57799	324314	324314	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.790048675	0.13556739	0.138567218	248987	1836629	1796868	?a
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.818152395	0.113307939	0.113573306	257844	2275604	2270287	?a
?g  GENE_ACTIVATION_GENE  ?a  ?b  GENE_GENE  ?g   => ?a  GENE_GENE  ?b	0.196930487	0.118650274	0.118650274	139336	1174342	1174342	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.494608778	0.134407787	0.134416976	349955	2603681	2603503	?a
?g  GENE_ACTIVATION_GENE  ?a  ?b  GENE_REACTION_GENE  ?g   => ?a  GENE_GENE  ?b	0.093159529	0.187709491	0.187709491	65914	351149	351149	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.09262811	0.192905772	0.192905772	65538	339741	339741	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_GENE  ?b	0.490695213	0.15132658	0.151339509	347186	2294283	2294087	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_BINDING_GENE  ?b   => ?a  GENE_GENE  ?b	0.103469915	0.179765155	0.179765155	73209	407248	407248	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_GENE  ?b	0.088567556	0.208640615	0.208640615	62665	300349	300349	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_GENE  ?b   => ?a  GENE_GENE  ?b	0.197794044	0.119052359	0.119052359	139947	1175508	1175508	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.494608778	0.134407787	0.134416976	349955	2603681	2603503	?a
?b  GENE_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_GENE  ?b	0.151978902	0.257149075	0.257149075	107531	418166	418166	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.429418025	0.152918451	0.152918451	303830	1986876	1986876	?a
?g  GENE_INHIBITION_GENE  ?a  ?b  GENE_REACTION_GENE  ?g   => ?a  GENE_GENE  ?b	0.056625854	0.301260988	0.301260988	40065	132991	132991	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.543030137	0.134941493	0.134949076	384215	2847271	2847111	?a
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_GENE  ?b	0.05632057	0.323486435	0.323486435	39849	123186	123186	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.057114873	0.301808867	0.301808867	40411	133896	133896	?a
?g  GENE_PTMOD_GENE  ?a  ?b  GENE_REACTION_GENE  ?g   => ?a  GENE_GENE  ?b	0.015859196	0.143645348	0.143645348	11221	78116	78116	?a
?g  GENE_BINDING_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_GENE  ?b	0.055461254	0.288774579	0.288774579	39241	135888	135888	?a
?g  GENE_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_GENE  ?b	0.151926608	0.257167601	0.257167601	107494	417992	417992	?a
?g  GENE_BINDING_GENE  ?b  ?g  GENE_PTMOD_GENE  ?a   => ?a  GENE_GENE  ?b	0.021163498	0.148275043	0.148275043	14974	100988	100988	?a
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_PTMOD_GENE  ?a   => ?a  GENE_GENE  ?b	0.018516294	0.131715998	0.131715998	13101	99464	99464	?a
?g  GENE_PTMOD_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.01587757	0.143325551	0.143325551	11234	78381	78381	?a
?b  GENE_CATALYSIS_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.470952131	0.129040191	0.129040191	333217	2582273	2582273	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.542965123	0.132867097	0.132874449	384169	2891378	2891218	?a
?h  GENE_BINDING_GENE  ?b  ?a  GENE_BINDING_GENE  ?h   => ?a  GENE_GENE  ?b	0.616121514	0.128958913	0.129165401	435930	3380379	3374975	?a
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.462946919	0.137268107	0.137276794	327553	2386228	2386077	?a
?b  GENE_CATALYSIS_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.471646086	0.131607478	0.131607478	333708	2535631	2535631	?a
?g  GENE_BINDING_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_GENE  ?b	0.494709126	0.134435056	0.134437121	350026	2603681	2603641	?a
?g  GENE_BINDING_GENE  ?b  ?g  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_GENE  ?b	0.490915695	0.151394575	0.151394575	347342	2294283	2294283	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.543030137	0.134941493	0.134949076	384215	2847271	2847111	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_BINDING_GENE  ?b   => ?a  GENE_GENE  ?b	0.616121514	0.128958913	0.129165401	435930	3380379	3374975	?a
?g  GENE_BINDING_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_GENE  ?b	0.543264753	0.134999795	0.134999795	384381	2847271	2847271	?a
?a  GENE_INHIBITION_GENE  ?h  ?h  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.011211376	0.591529074	0.600777706	14832	25074	24688	?a
?a  GENE_INHIBITION_GENE  ?h  ?h  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.010687543	0.583653251	0.593128618	14139	24225	23838	?a
?h  GENE_EXPRESSED_ANATOMY  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.052854169	0.647051747	0.661660894	69923	108064	105678	?a
?g  GENE_BINDING_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.543161578	0.132915171	0.132915171	384308	2891378	2891378	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.022479444	0.57839972	0.586163398	29739	51416	50735	?a
?h  GENE_EXPRESSED_ANATOMY  ?b  ?a  GENE_PTMOD_GENE  ?h   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.048689209	0.674227516	0.686691115	64413	95536	93802	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.020685714	0.57236677	0.580304508	27366	47812	47158	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_EXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.096758588	0.643822112	0.654889441	128006	198822	195462	?a
?h  GENE_REACTION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.540859232	0.128696226	0.128696226	382679	2973506	2973506	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.542965123	0.132867097	0.132874449	384169	2891378	2891218	?a
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_GENE  ?b	0.429395411	0.152910398	0.152919634	303814	1986876	1986756	?a
?a  GENE_CATALYSIS_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.470919624	0.129031284	0.129041878	333194	2582273	2582061	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_GENE  ?b	0.490695213	0.15132658	0.151339509	347186	2294283	2294087	?a
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.471575418	0.131587759	0.131598606	333658	2535631	2535422	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.462472033	0.145430553	0.145430553	327217	2249988	2249988	?a
?a  GENE_REACTION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.542054926	0.130880985	0.130880985	383525	2930334	2930334	?a
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.462555421	0.145456776	0.145456776	327276	2249988	2249988	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.147654999	0.535250131	0.548255364	195339	364949	356292	?a
?h  GENE_REACTION_GENE  ?b  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_GENE  ?b	0.540894566	0.128704634	0.128704634	382704	2973506	2973506	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.143784081	0.530640027	0.541122253	190218	358469	351525	?a
?a  GENE_REACTION_GENE  ?h  ?h  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.116147949	0.522445607	0.531036485	153657	294111	289353	?a
?g  GENE_EXPRESSED_ANATOMY  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.066960607	0.599917379	0.611766412	88585	147662	144802	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.012552327	0.54904943	0.559068108	16606	30245	29703	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.012201593	0.568240222	0.579251444	16142	28407	27867	?a
?a  GENE_CATALYSIS_GENE  ?h  ?h  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.097890157	0.523405167	0.532237648	129503	247424	243318	?a
?g  GENE_EXPRESSED_ANATOMY  ?b  ?g  GENE_PTMOD_GENE  ?a   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.048689209	0.674227516	0.686691115	64413	95536	93802	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.023394828	0.457860556	0.551388716	30950	67597	56131	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.021753032	0.444159773	0.546912712	28778	64792	52619	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_EXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.494329305	0.572243976	0.598329721	653969	1142815	1092991	?a
?a  GENE_CATALYSIS_GENE  ?h  ?h  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.09593769	0.528373208	0.537254802	126920	240209	236238	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_EXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.12490797	0.541948306	0.621440498	165246	304911	265908	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_GENE  ?b	0.449777327	0.173271249	0.173271249	318235	1836629	1836629	?a
?h  GENE_OVEREXPRESSED_ANATOMY  ?b  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.11832038	0.522341093	0.530518246	156531	299672	295053	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.461877013	0.143608466	0.143608466	326796	2275604	2275604	?a
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_GENE  ?b	0.461937787	0.143627362	0.143627362	326839	2275604	2275604	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.147654999	0.535250131	0.548255364	195339	364949	356292	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.143784081	0.530640027	0.541122253	190218	358469	351525	?a
?a  GENE_EXPRESSED_ANATOMY  ?g  ?g  PART_OF  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.146954288	0.224371159	0.224371159	194412	866475	866475	?a
?h  GENE_EXPRESSED_ANATOMY  ?b  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.305650588	0.587894569	0.598951282	404358	687807	675110	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.089488428	0.523812895	0.533425851	118388	226012	221939	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.09127989	0.519302139	0.528650291	120758	232539	228427	?a
?g  GENE_OVEREXPRESSED_ANATOMY  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.118479117	0.521828151	0.530065844	156741	300369	295701	?a
?g  GENE_REACTION_GENE  ?a  ?g  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.116586366	0.522304361	0.530987496	154237	295301	290472	?a
?a  GENE_CATALYSIS_GENE  ?h  ?h  GENE_EXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.271724686	0.595654004	0.607512362	359476	603498	591718	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_EXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.259693925	0.593330985	0.605544657	343560	579036	567357	?a
?g  GENE_REACTION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_GENE  ?b	0.540699523	0.126692166	0.126692166	382566	3019650	3019650	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_EXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.494329305	0.572243976	0.598329721	653969	1142815	1092991	?a
?a  GENE_GENE  ?h  ?h  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.293608488	0.501852098	0.516955604	388427	773987	751374	?a
?g  GENE_EXPRESSED_ANATOMY  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.304899988	0.587185038	0.598248703	403365	686947	674243	?a
?a  GENE_GENE  ?h  ?h  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.302188607	0.50851472	0.523466276	399778	786168	763713	?a
?g  GENE_GENE  ?a  ?g  GENE_OVEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.30216593	0.508640895	0.523579191	399748	785914	763491	?a
?g  GENE_GENE  ?a  ?g  GENE_UNDEREXPRESSED_ANATOMY  ?b   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.293585811	0.50207411	0.517213047	388397	773585	750942	?a
?h  GENE_EXPRESSED_ANATOMY  ?b  ?a  GENE_GENE  ?h   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.865760555	0.546399425	0.565233634	1145351	2096179	2026332	?a
?g  GENE_EXPRESSED_ANATOMY  ?b  ?g  GENE_GENE  ?a   => ?a  GENE_EXPRESSED_ANATOMY  ?b	0.865290391	0.546357866	0.565211187	1144729	2095200	2025312	?a
Mining done in 21 min, 46 s
Total time 22 min, 12 s
713 rules mined.
