Assuming rdf:type as type relation
Loading files... 
  Starting train_completed_TransE.txt
  Finished train_completed_TransE.txt, still running: 0
Loaded 4242902 facts in 36.40 s using 7727 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 16 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  DGIDB::OTHER::Gene:Compound  ?b   => ?a  DGIDB::INHIBITOR::Gene:Compound  ?b	0.106260953	0.083229349	0.207788162	667	8014	3210	?b
?b  Hetionet::CbG::Compound:Gene  ?a   => ?a  DGIDB::INHIBITOR::Gene:Compound  ?b	0.060697786	0.045892556	0.124795283	381	8302	3053	?b
?b  DRUGBANK::target::Compound:Gene  ?a   => ?a  DGIDB::INHIBITOR::Gene:Compound  ?b	0.076469651	0.03256445	0.251177394	480	14740	1911	?b
?a  GNBR::E::Compound:Gene  ?b   => ?a  GNBR::K::Compound:Gene  ?b	0.455909944	0.172729553	0.228156412	4131	23916	18106	?b
?a  GNBR::N::Compound:Gene  ?b   => ?a  GNBR::E-::Compound:Gene  ?b	0.242622951	0.055543641	0.100193424	518	9326	5170	?b
?a  GNBR::A-::Compound:Gene  ?b   => ?a  GNBR::N::Compound:Gene  ?b	0.021552649	0.241586538	0.362162162	201	832	555	?a
?b  DGIDB::INHIBITOR::Gene:Compound  ?a   => ?a  GNBR::N::Compound:Gene  ?b	0.019515333	0.028994743	0.144904459	182	6277	1256	?a
?a  GNBR::E-::Compound:Gene  ?b   => ?a  GNBR::N::Compound:Gene  ?b	0.055543641	0.242622951	0.286662977	518	2135	1807	?a
?b  bioarx::HumGenHumGen:Gene:Gene  ?a   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.052050235	0.131010188	0.146898687	5504	42012	37468	?b
?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?a   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.010232259	0.217706237	0.235217391	1082	4970	4600	?b
?a  bioarx::HumGenHumGen:Gene:Gene  ?b   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.052163716	0.13129582	0.147281854	5516	42012	37452	?b
?a  INTACT::DIRECT_INTERACTION::Gene:Gene  ?b   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.011064458	0.235412475	0.251829531	1170	4970	4646	?b
?a  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.144916024	0.16439767	0.186285117	15324	93213	82261	?b
?b  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?a   => ?a  Hetionet::GiG::Gene:Gene  ?b	0.156831593	0.177915098	0.202384584	16584	93213	81943	?b
?b  GNBR::I::Gene:Gene  ?a   => ?a  GNBR::I::Gene:Gene  ?b	0.710682493	0.710682493	0.812553011	2874	4044	3537	?a
?b  GNBR::E+::Gene:Gene  ?a   => ?a  GNBR::B::Gene:Gene  ?b	0.130377883	0.100352556	0.166284164	797	7942	4793	?a
?b  GNBR::B::Gene:Gene  ?a   => ?a  GNBR::B::Gene:Gene  ?b	0.569278587	0.569278587	0.720198675	3480	6113	4832	?a
?b  GNBR::Q::Gene:Gene  ?a   => ?a  GNBR::Q::Gene:Gene  ?b	0.694100149	0.694100149	0.730797912	9800	14119	13410	?b
?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?a   => ?a  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b	0.012927381	0.242454728	0.275491541	1205	4970	4374	?b
?b  Hetionet::GiG::Gene:Gene  ?a   => ?a  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b	0.177915098	0.156831593	0.16986408	16584	105744	97631	?b
?a  Hetionet::GiG::Gene:Gene  ?b   => ?a  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b	0.16439767	0.144916024	0.164021107	15324	105744	93427	?b
?b  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?a   => ?a  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b	0.319976827	0.319976827	0.338274489	29826	93213	88171	?b
?a  INTACT::COLOCALIZATION::Gene:Gene  ?b   => ?a  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b	0.010953408	0.401968504	0.416904859	1021	2540	2449	?b
?a  INTACT::DIRECT_INTERACTION::Gene:Gene  ?b   => ?a  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b	0.016167273	0.303219316	0.326331745	1507	4970	4618	?b
?b  STRING::INHIBITION::Gene:Gene  ?a   => ?a  STRING::REACTION::Gene:Gene  ?b	0.015500303	0.213091325	0.281338449	4473	20991	15899	?b
?b  INTACT::ASSOCIATION::Gene:Gene  ?a   => ?a  STRING::REACTION::Gene:Gene  ?b	0.016844841	0.060170572	0.101796783	4861	80787	47752	?b
?b  STRING::ACTIVATION::Gene:Gene  ?a   => ?a  STRING::REACTION::Gene:Gene  ?b	0.035803517	0.176449492	0.247847051	10332	58555	41687	?b
?a  STRING::ACTIVATION::Gene:Gene  ?b   => ?a  STRING::REACTION::Gene:Gene  ?b	0.03572035	0.176039621	0.247259469	10308	58555	41689	?b
?a  STRING::INHIBITION::Gene:Gene  ?b   => ?a  STRING::REACTION::Gene:Gene  ?b	0.015545352	0.213710638	0.281536337	4486	20991	15934	?b
?a  INTACT::ASSOCIATION::Gene:Gene  ?b   => ?a  STRING::REACTION::Gene:Gene  ?b	0.016716625	0.059712578	0.114726027	4824	80787	42048	?b
?a  Hetionet::GiG::Gene:Gene  ?b   => ?a  STRING::REACTION::Gene:Gene  ?b	0.023598718	0.064400817	0.119727843	6810	105744	56879	?b
?b  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::REACTION::Gene:Gene  ?b	0.376754743	0.478435169	0.577816752	108722	227245	188160	?b
?a  STRING::BINDING::Gene:Gene  ?b   => ?a  STRING::REACTION::Gene:Gene  ?b	0.376383956	0.477964312	0.5771714	108615	227245	188185	?b
?a  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  STRING::REACTION::Gene:Gene  ?b	0.506734818	0.590856196	0.610618841	146231	247490	239480	?b
?b  STRING::CATALYSIS::Gene:Gene  ?a   => ?a  STRING::REACTION::Gene:Gene  ?b	0.505913541	0.589898582	0.610018928	145994	247490	239327	?b
?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::REACTION::Gene:Gene  ?b	0.720388114	0.720388114	0.720517948	207886	288575	288523	?b
?b  STRING::ACTIVATION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.060568989	0.235061054	0.255186607	13764	58555	53937	?a
?b  Hetionet::GiG::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.043208871	0.092856332	0.123750709	9819	105744	79345	?a
?b  INTACT::ASSOCIATION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.030728949	0.086437174	0.117938151	6983	80787	59209	?a
?b  STRING::INHIBITION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.019335959	0.209327807	0.221773583	4394	20991	19813	?a
?a  STRING::ACTIVATION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.060582191	0.235112288	0.255180723	13767	58555	53950	?a
?b  STRING::CATALYSIS::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.352967062	0.324093903	0.328632535	80210	247490	244072	?a
?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.477964312	0.376383956	0.396478907	108615	288575	273949	?a
?a  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.353143083	0.324255525	0.328738504	80250	247490	244115	?a
?a  Hetionet::GiG::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.043354089	0.093168407	0.106977653	9852	105744	92094	?a
?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.478435169	0.376754743	0.39678838	108722	288575	274005	?a
?a  STRING::INHIBITION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.01942397	0.210280596	0.222513485	4414	20991	19837	?a
?a  INTACT::ASSOCIATION::Gene:Gene  ?b   => ?a  STRING::BINDING::Gene:Gene  ?b	0.030438513	0.085620211	0.109486047	6917	80787	63177	?a
?b  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::BINDING::Gene:Gene  ?b	0.719333759	0.719333759	0.720564056	163465	227245	226857	?a
?a  Hetionet::AdG::Anatomy:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.073536014	0.378539676	0.380505336	27845	73559	73179	?b
?a  Hetionet::AuG::Anatomy:Gene  ?b   => ?a  Hetionet::AeG::Anatomy:Gene  ?b	0.115735043	0.621326188	0.623350023	43824	70533	70304	?b
?b  STRING::INHIBITION::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.020332135	0.239721786	0.313032659	5032	20991	16075	?a
?b  STRING::ACTIVATION::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.045561437	0.192571087	0.258209297	11276	58555	43670	?a
?a  STRING::ACTIVATION::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.045387692	0.191836735	0.256889336	11233	58555	43727	?a
?b  Hetionet::GiG::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.023766617	0.055624905	0.103680463	5882	105744	56732	?a
?a  STRING::INHIBITION::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.020421027	0.240769854	0.31463612	5054	20991	16063	?a
?b  STRING::BINDING::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.324093903	0.352967062	0.449991024	80210	227245	178248	?a
?a  STRING::BINDING::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.324255525	0.353143083	0.450460564	80250	227245	178151	?a
?a  STRING::REACTION::Gene:Gene  ?b   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.590856196	0.506734818	0.575671803	146231	288575	254018	?a
?b  STRING::REACTION::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.589898582	0.505913541	0.57504894	145994	288575	253881	?a
?b  STRING::CATALYSIS::Gene:Gene  ?a   => ?a  STRING::CATALYSIS::Gene:Gene  ?b	0.716651178	0.716651178	0.717129283	177364	247490	247325	?a
?b  STRING::OTHER::Gene:Gene  ?a   => ?a  STRING::OTHER::Gene:Gene  ?b	0.719755641	0.719755641	0.721034866	161059	223769	223372	?a
?a  DGIDB::ANTAGONIST::Gene:Compound  ?b  ?b  bioarx::DrugHumGen:Compound:Gene  ?a   => ?a  DGIDB::MODULATOR::Gene:Compound  ?b	0.015957447	0.007853403	1	3	382	3	?b
?b  DRUGBANK::target::Compound:Gene  ?a  ?b  Hetionet::CbG::Compound:Gene  ?a   => ?a  DGIDB::MODULATOR::Gene:Compound  ?b	0.021276596	0.001756697	0.444444444	4	2277	9	?b
?a  DGIDB::OTHER::Gene:Compound  ?b  ?b  Hetionet::CbG::Compound:Gene  ?a   => ?a  DGIDB::MODULATOR::Gene:Compound  ?b	0.010638298	0.001626016	0.4	2	1230	5	?b
?a  DGIDB::AGONIST::Gene:Compound  ?b  ?a  DGIDB::OTHER::Gene:Compound  ?b   => ?a  DGIDB::MODULATOR::Gene:Compound  ?b	0.010638298	0.008	0.5	2	250	4	?b
?a  DGIDB::OTHER::Gene:Compound  ?b  ?b  bioarx::DrugHumGen:Compound:Gene  ?a   => ?a  DGIDB::MODULATOR::Gene:Compound  ?b	0.031914894	0.004608295	0.666666667	6	1302	9	?b
?h  DGIDB::ALLOSTERIC_MODULATOR::Gene:Compound  ?b  ?a  GNBR::Q::Gene:Gene  ?h   => ?a  DGIDB::MODULATOR::Gene:Compound  ?b	0.010638298	0.020618557	0.181818182	2	97	11	?b
?b  DRUGBANK::target::Compound:Gene  ?a  ?b  GNBR::N::Compound:Gene  ?a   => ?a  DGIDB::MODULATOR::Gene:Compound  ?b	0.010638298	0.008888889	0.666666667	2	225	3	?b
?a  DGIDB::OTHER::Gene:Compound  ?b  ?b  DRUGBANK::target::Compound:Gene  ?a   => ?a  DGIDB::MODULATOR::Gene:Compound  ?b	0.037234043	0.005147059	0.636363636	7	1360	11	?b
?h  DGIDB::ANTAGONIST::Gene:Compound  ?b  ?a  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h   => ?a  DGIDB::MODULATOR::Gene:Compound  ?b	0.010638298	0.00154321	0.5	2	1296	4	?b
?g  DGIDB::ALLOSTERIC_MODULATOR::Gene:Compound  ?b  ?g  GNBR::Q::Gene:Gene  ?a   => ?a  DGIDB::MODULATOR::Gene:Compound  ?b	0.010638298	0.016806723	0.133333333	2	119	15	?b
?b  DGIDB::BINDER::Gene:Compound  ?a  ?a  Hetionet::CbG::Compound:Gene  ?b   => ?a  DRUGBANK::carrier::Compound:Gene  ?b	0.011342155	0.230769231	0.666666667	6	26	9	?a
?g  DGIDB::ANTAGONIST::Gene:Compound  ?b  ?g  INTACT::DIRECT_INTERACTION::Gene:Gene  ?a   => ?a  DGIDB::MODULATOR::Gene:Compound  ?b	0.010638298	0.001428571	0.666666667	2	1400	3	?b
?b  DGIDB::BINDER::Gene:Compound  ?h  ?h  Hetionet::CrC::Compound:Compound  ?a   => ?a  DRUGBANK::carrier::Compound:Gene  ?b	0.024574669	0.067708333	0.236363636	13	192	55	?a
?a  DRUGBANK::carrier::Compound:Gene  ?h  ?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h   => ?a  DRUGBANK::carrier::Compound:Gene  ?b	0.550094518	0.418705036	0.418705036	291	695	695	?a
?b  DGIDB::BINDER::Gene:Compound  ?h  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  DRUGBANK::carrier::Compound:Gene  ?b	0.018903592	0.080645161	0.256410256	10	124	39	?a
?a  DRUGBANK::carrier::Compound:Gene  ?h  ?h  INTACT::DIRECT_INTERACTION::Gene:Gene  ?b   => ?a  DRUGBANK::carrier::Compound:Gene  ?b	0.550094518	0.467094703	0.467094703	291	623	623	?a
?a  GNBR::E::Compound:Gene  ?b  ?a  Hetionet::CbG::Compound:Gene  ?b   => ?a  DRUGBANK::carrier::Compound:Gene  ?b	0.02268431	0.078431373	0.210526316	12	153	57	?a
?a  GNBR::K::Compound:Gene  ?b  ?a  Hetionet::CbG::Compound:Gene  ?b   => ?a  DRUGBANK::carrier::Compound:Gene  ?b	0.015122873	0.117647059	0.266666667	8	68	30	?a
?a  GNBR::K::Compound:Gene  ?b  ?a  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  DRUGBANK::carrier::Compound:Gene  ?b	0.018903592	0.138888889	0.37037037	10	72	27	?a
?a  GNBR::E::Compound:Gene  ?b  ?a  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  DRUGBANK::carrier::Compound:Gene  ?b	0.034026465	0.098360656	0.285714286	18	183	63	?a
?h  DRUGBANK::carrier::Compound:Gene  ?b  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  DRUGBANK::carrier::Compound:Gene  ?b	0.164461248	0.135093168	0.533742331	87	644	163	?a
?g  DRUGBANK::carrier::Compound:Gene  ?b  ?g  Hetionet::CrC::Compound:Compound  ?a   => ?a  DRUGBANK::carrier::Compound:Gene  ?b	0.183364839	0.131258457	0.492385787	97	739	197	?a
?b  Hetionet::CrC::Compound:Compound  ?h  ?a  Hetionet::PCiC::Pharmacologic_Class:Compound  ?h   => ?a  Hetionet::PCiC::Pharmacologic_Class:Compound  ?b	0.242839352	0.121571072	0.296803653	195	1604	657	?b
?a  DRUGBANK::treats::Compound:Disease  ?h  ?h  Hetionet::DrD::Disease:Disease  ?b   => ?a  Hetionet::CtD::Compound:Disease  ?b	0.075085324	0.050925926	0.111392405	44	864	395	?a
?g  Hetionet::CrC::Compound:Compound  ?b  ?a  Hetionet::PCiC::Pharmacologic_Class:Compound  ?g   => ?a  Hetionet::PCiC::Pharmacologic_Class:Compound  ?b	0.234122042	0.127285037	0.306188925	188	1477	614	?b
?a  Hetionet::CrC::Compound:Compound  ?h  ?h  Hetionet::CtD::Compound:Disease  ?b   => ?a  Hetionet::CtD::Compound:Disease  ?b	0.249146758	0.13345521	0.390374332	146	1094	374	?a
?g  Hetionet::CrC::Compound:Compound  ?a  ?g  Hetionet::CtD::Compound:Disease  ?b   => ?a  Hetionet::CtD::Compound:Disease  ?b	0.264505119	0.12560778	0.334051724	155	1234	464	?a
?h  Hetionet::DlA::Disease:Anatomy  ?b  ?a  Hetionet::DrD::Disease:Disease  ?h   => ?a  Hetionet::DlA::Disease:Anatomy  ?b	0.012741313	0.214285714	0.214285714	33	154	154	?b
?a  GNBR::Pr::Compound:Disease  ?b  ?a  GNBR::T::Compound:Disease  ?b   => ?a  GNBR::C::Compound:Disease  ?b	0.153796236	0.779605263	0.820069204	237	304	289	?a
?a  GNBR::Pa::Compound:Disease  ?b  ?a  GNBR::Pr::Compound:Disease  ?b   => ?a  GNBR::C::Compound:Disease  ?b	0.153147307	0.900763359	0.907692308	236	262	260	?a
?a  DRUGBANK::treats::Compound:Disease  ?b  ?a  GNBR::Pr::Compound:Disease  ?b   => ?a  GNBR::C::Compound:Disease  ?b	0.153147307	0.85198556	0.85198556	236	277	277	?a
?a  GNBR::Pa::Compound:Disease  ?b  ?a  GNBR::T::Compound:Disease  ?b   => ?a  GNBR::C::Compound:Disease  ?b	0.153147307	0.870848708	0.887218045	236	271	266	?a
?a  DRUGBANK::treats::Compound:Disease  ?b  ?a  GNBR::Pa::Compound:Disease  ?b   => ?a  GNBR::C::Compound:Disease  ?b	0.152498378	0.903846154	0.903846154	235	260	260	?a
?a  DRUGBANK::treats::Compound:Disease  ?b  ?a  GNBR::T::Compound:Disease  ?b   => ?a  GNBR::C::Compound:Disease  ?b	0.153147307	0.200509771	0.543778802	236	1177	434	?a
?b  DGIDB::INHIBITOR::Gene:Compound  ?a  ?a  Hetionet::CbG::Compound:Gene  ?b   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.011461318	0.031496063	0.2	12	381	60	?b
?a  DGIDB::MODULATOR::Gene:Compound  ?h  ?b  DRUGBANK::ddi-interactor-in::Compound:Compound  ?h   => ?a  DGIDB::MODULATOR::Gene:Compound  ?b	0.234042553	0.002291667	0.307692308	44	19200	143	?b
?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h  ?a  INTACT::PHYSICAL_ASSOCIATION::Compound:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.013371538	0.032036613	0.186666667	14	437	75	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?h  ?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.11556829	0.130952381	0.557603687	121	924	217	?b
?b  Hetionet::GcG::Gene:Gene  ?h  ?a  INTACT::ASSOCIATION::Compound:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.031518625	0.016923077	0.407407407	33	1950	81	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?h  ?b  STRING::PTMOD::Gene:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.11843362	0.037439614	0.291079812	124	3312	426	?b
?b  GNBR::Rg::Gene:Gene  ?h  ?a  INTACT::ASSOCIATION::Compound:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.038204394	0.037878788	0.303030303	40	1056	132	?b
?b  GNBR::B::Gene:Gene  ?h  ?a  INTACT::ASSOCIATION::Compound:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.037249284	0.039795918	0.256578947	39	980	152	?b
?b  GNBR::V+::Gene:Gene  ?h  ?a  INTACT::ASSOCIATION::Compound:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.062082139	0.046164773	0.314009662	65	1408	207	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?h  ?b  INTACT::COLOCALIZATION::Gene:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.030563515	0.060721063	0.405063291	32	527	79	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?h  ?b  STRING::INHIBITION::Gene:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.078319007	0.026571614	0.25625	82	3086	320	?b
?b  GNBR::E+::Gene:Gene  ?h  ?a  INTACT::ASSOCIATION::Compound:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.033428844	0.06044905	0.388888889	35	579	90	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?h  ?b  INTACT::PHOSPHORYLATION_REACTION::Gene:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.067812798	0.120748299	0.44375	71	588	160	?b
?b  GNBR::I::Gene:Gene  ?h  ?a  INTACT::ASSOCIATION::Compound:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.030563515	0.044568245	0.340425532	32	718	94	?b
?b  GNBR::H::Gene:Gene  ?h  ?a  INTACT::ASSOCIATION::Compound:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.017191977	0.077586207	0.514285714	18	232	35	?b
?b  GNBR::Q::Gene:Gene  ?h  ?a  INTACT::ASSOCIATION::Compound:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.044890162	0.056831923	0.391666667	47	827	120	?b
?a  INTACT::PHYSICAL_ASSOCIATION::Compound:Gene  ?h  ?b  STRING::ACTIVATION::Gene:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.021967526	0.014993481	0.120418848	23	1534	191	?b
?h  INTACT::DIRECT_INTERACTION::Gene:Gene  ?b  ?a  INTACT::PHYSICAL_ASSOCIATION::Compound:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.017191977	0.036144578	0.227848101	18	498	79	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?h  ?b  STRING::ACTIVATION::Gene:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.23591213	0.034054874	0.254376931	247	7253	971	?b
?a  INTACT::PHYSICAL_ASSOCIATION::Compound:Gene  ?h  ?h  STRING::ACTIVATION::Gene:Gene  ?b   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.021967526	0.014944769	0.126373626	23	1539	182	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?h  ?b  bioarx::HumGenHumGen:Gene:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.382999045	0.051232912	0.21852861	401	7827	1835	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?h  ?b  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.435530086	0.043043232	0.305630027	456	10594	1492	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?h  ?b  INTACT::ASSOCIATION::Gene:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.304680038	0.0450247	0.335436383	319	7085	951	?b
?a  INTACT::PHYSICAL_ASSOCIATION::Compound:Gene  ?h  ?h  STRING::BINDING::Gene:Gene  ?b   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.047755492	0.012635835	0.1	50	3957	500	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?h  ?b  STRING::CATALYSIS::Gene:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.446991404	0.035037808	0.25026738	468	13357	1870	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?g  ?g  INTACT::DIRECT_INTERACTION::Gene:Gene  ?b   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.114613181	0.141843972	0.52173913	120	846	230	?b
?g  GNBR::Rg::Gene:Gene  ?b  ?a  INTACT::ASSOCIATION::Compound:Gene  ?g   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.036294174	0.037291462	0.319327731	38	1019	119	?b
?g  Hetionet::GcG::Gene:Gene  ?b  ?a  INTACT::ASSOCIATION::Compound:Gene  ?g   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.029608405	0.016958425	0.407894737	31	1828	76	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?g  ?g  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.41451767	0.046466809	0.351132686	434	9340	1236	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?g  ?g  INTACT::COLOCALIZATION::Gene:Gene  ?b   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.036294174	0.071833648	0.436781609	38	529	87	?b
?b  Hetionet::GiG::Gene:Gene  ?h  ?a  INTACT::ASSOCIATION::Compound:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.484240688	0.056370914	0.280730897	507	8994	1806	?b
?g  GNBR::B::Gene:Gene  ?b  ?a  INTACT::ASSOCIATION::Compound:Gene  ?g   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.035339064	0.03507109	0.248322148	37	1055	149	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?g  ?g  STRING::ACTIVATION::Gene:Gene  ?b   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.232091691	0.033228497	0.256871036	243	7313	946	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?g  ?g  STRING::INHIBITION::Gene:Gene  ?b   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.085959885	0.029411765	0.274390244	90	3060	328	?b
?g  GNBR::V+::Gene:Gene  ?b  ?a  INTACT::ASSOCIATION::Compound:Gene  ?g   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.06017192	0.076829268	0.391304348	63	820	161	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?g  ?g  INTACT::PHOSPHORYLATION_REACTION::Gene:Gene  ?b   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.072588348	0.135714286	0.510067114	76	560	149	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?h  ?b  STRING::BINDING::Gene:Gene  ?h   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.543457498	0.036053732	0.285213033	569	15782	1995	?b
?g  GNBR::I::Gene:Gene  ?b  ?a  INTACT::ASSOCIATION::Compound:Gene  ?g   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.026743075	0.044657097	0.341463415	28	627	82	?b
?a  INTACT::ASSOCIATION::Compound:Gene  ?g  ?g  INTACT::ASSOCIATION::Gene:Gene  ?b   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.501432665	0.05124451	0.2843987	525	10245	1846	?b
?g  GNBR::E+::Gene:Gene  ?b  ?a  INTACT::ASSOCIATION::Compound:Gene  ?g   => ?a  INTACT::ASSOCIATION::Compound:Gene  ?b	0.036294174	0.042937853	0.236024845	38	885	161	?b
